Rrs[¦È_0,0,0](555)  Rrs[¦È_0,0,0](659)  Rrs[¦È_0,0,0](865)  Rrs[¦È_0,0,0](1375)  Rrs[¦È_0,0,0](1610)  Rrs[¦È_0,0,0](2250)  Rrs[¦È_0,¦È,¦¤¦Õ](555)  Rrs[¦È_0,¦È,¦¤¦Õ](659)  Rrs[¦È_0,¦È,¦¤¦Õ](865)  Rrs[¦È_0,¦È,¦¤¦Õ](1375)  Rrs[¦È_0,¦È,¦¤¦Õ](1610)  Rrs[¦È_0,¦È,¦¤¦Õ](2250)  
  1.04773018E-02   2.21178049E-03   1.71896881E-04   1.41727587E-06   9.63615140E-07   3.08150010E-07   1.04861582E-02   2.21645329E-03   1.73334733E-04   1.43411054E-06   9.75157757E-07   3.11887642E-07 
  1.40484192E-02   2.36068697E-03   1.82774386E-04   1.45096074E-06   9.64868289E-07   2.93983680E-07   1.43961464E-02   2.32218189E-03   1.65546993E-04   1.28619676E-06   8.55194871E-07   2.60534084E-07 
  8.73529992E-03   1.37064937E-03   1.02355183E-04   8.03690623E-07   5.38895126E-07   1.67388385E-07   8.73634819E-03   1.37166553E-03   1.02696496E-04   8.07731208E-07   5.41673494E-07   1.68293216E-07 
  1.23193844E-02   2.97059015E-03   2.23651558E-04   1.80910475E-06   1.22296523E-06   3.86139718E-07   1.31434376E-02   3.25382638E-03   2.58019353E-04   2.11964190E-06   1.43803385E-06   4.46573373E-07 
  7.85620863E-03   1.23993529E-03   9.47139868E-05   7.44488381E-07   4.97304682E-07   1.53359360E-07   8.22688167E-03   1.22064850E-03   9.15894256E-05   7.25215488E-07   4.85443074E-07   1.50244283E-07 
  4.26428451E-02   3.15832119E-02   2.87387750E-03   1.93082495E-05   1.27836361E-05   3.85113101E-06   5.19356550E-02   3.99178479E-02   4.14929825E-03   2.62238348E-05   1.73511097E-05   5.22086352E-06 
  4.85325376E-02   4.17467321E-02   3.83048665E-03   2.75480355E-05   1.81556952E-05   5.40714190E-06   4.99267912E-02   4.29488200E-02   3.83513830E-03   2.55990710E-05   1.68634536E-05   5.02190298E-06 
  3.57393464E-03   5.66619505E-04   4.37519378E-05   3.70459523E-07   2.54654538E-07   8.34545840E-08   3.92927190E-03   6.00596255E-04   4.68113724E-05   3.99407490E-07   2.74889224E-07   9.04765997E-08 
  3.40595938E-03   3.93711823E-04   2.42374380E-05   1.65721451E-07   1.07608715E-07   3.15041073E-08   3.95166439E-03   4.67261315E-04   2.92596835E-05   2.01986775E-07   1.31296129E-07   3.84843083E-08 
  3.55775485E-02   4.29719126E-02   7.81988126E-03   4.50072181E-05   2.98221387E-05   9.00988711E-06   4.03394115E-02   4.83873275E-02   9.45505078E-03   5.25366917E-05   3.47726276E-05   1.04836627E-05 
  2.61296875E-02   1.92460810E-02   2.04554170E-03   1.58484414E-05   1.06153194E-05   3.28141890E-06   3.05271044E-02   2.28587329E-02   2.41995934E-03   1.67050968E-05   1.12597470E-05   3.47495819E-06 
  5.96717801E-03   9.92838882E-04   7.84442617E-05   6.48690062E-07   4.40382707E-07   1.40585363E-07   5.95512454E-03   9.82806292E-04   7.63564557E-05   6.26870959E-07   4.25353674E-07   1.35697212E-07 
  4.83041191E-03   6.72024017E-04   4.69479871E-05   3.58694403E-07   2.38333138E-07   7.26803726E-08   5.42175778E-03   7.67951402E-04   5.39643968E-05   4.24230324E-07   2.81898060E-07   8.59343755E-08 
  2.66037198E-02   7.35356340E-03   5.72487411E-04   4.49820029E-06   2.99180047E-06   9.10777666E-07   2.66881597E-02   7.38663824E-03   5.90454206E-04   4.82374652E-06   3.21157388E-06   9.79218027E-07 
  1.04372168E-02   1.57488337E-03   1.20337814E-04   9.61880679E-07   6.42630885E-07   1.97877472E-07   1.14278168E-02   1.71154690E-03   1.22069018E-04   9.59832691E-07   6.40280608E-07   1.96656297E-07 
  1.96328670E-02   4.63494336E-03   3.30539490E-04   2.60296610E-06   1.74747980E-06   5.43312432E-07   2.44591825E-02   6.15757607E-03   4.27594727E-04   3.38413343E-06   2.27452524E-06   7.01988455E-07 
  9.56633231E-03   1.45255074E-03   1.04152198E-04   8.00262411E-07   5.28771332E-07   1.58910413E-07   1.12705076E-02   1.67566997E-03   1.17031154E-04   9.01367819E-07   5.95892098E-07   1.79013321E-07 
  6.73035632E-03   1.59109004E-03   1.33479295E-04   1.14783174E-06   7.85547246E-07   2.54472409E-07   6.96528255E-03   1.61094622E-03   1.27647322E-04   1.05943637E-06   7.23508445E-07   2.34036507E-07 
  4.76460341E-03   7.20420082E-04   5.21312249E-05   4.02736464E-07   2.68049986E-07   8.20060230E-08   5.19681422E-03   7.54941034E-04   5.47100934E-05   4.24943134E-07   2.82976514E-07   8.59179364E-08 
  3.03744159E-02   1.25911978E-02   8.69453161E-04   6.46234007E-06   4.29752231E-06   1.30566062E-06   3.10341819E-02   1.29806536E-02   8.90051971E-04   6.52241396E-06   4.33219705E-06   1.31507850E-06 
  1.82068072E-02   4.28741442E-03   3.24118673E-04   2.62106463E-06   1.76868517E-06   5.56162484E-07   1.98772849E-02   4.86166627E-03   3.85989981E-04   3.16456969E-06   2.13281645E-06   6.68750200E-07 
  2.32828855E-03   2.36428990E-04   1.20389520E-05   6.96195646E-08   4.41013168E-08   1.24987133E-08   2.32920816E-03   2.37398664E-04   1.21578441E-05   7.06552532E-08   4.47843149E-08   1.26984457E-08 
  4.73621375E-03   6.82096134E-04   5.30877331E-05   4.54170502E-07   3.13807385E-07   1.04086498E-07   5.32673744E-03   7.23726546E-04   5.63916248E-05   4.89462751E-07   3.38555536E-07   1.12292758E-07 
  1.15054641E-02   2.93541629E-03   2.17440490E-04   1.75368698E-06   1.17833078E-06   3.67285955E-07   1.22977933E-02   3.14159295E-03   2.28958628E-04   1.83562047E-06   1.22800566E-06   3.80392243E-07 
  7.12750511E-03   2.77194535E-03   2.45854701E-04   2.11335513E-06   1.45857964E-06   4.80635398E-07   8.37621047E-03   3.24935010E-03   2.74152887E-04   2.32598958E-06   1.60441640E-06   5.27609578E-07 
  1.07374851E-02   2.61120808E-03   2.04458186E-04   1.65054216E-06   1.11657875E-06   3.53331626E-07   1.18446250E-02   2.90607256E-03   2.29197805E-04   1.89583753E-06   1.27833563E-06   4.06705275E-07 
  2.52580874E-02   9.41440276E-03   6.34749565E-04   4.83801112E-06   3.21609477E-06   9.77271577E-07   3.13811106E-02   1.25311650E-02   1.00310421E-03   6.08536651E-06   4.04190023E-06   1.22604110E-06 
  4.51771202E-03   1.08834556E-03   8.93051647E-05   7.70581285E-07   5.33109651E-07   1.76927278E-07   4.82016814E-03   1.15275585E-03   9.66950253E-05   8.34500772E-07   5.77723947E-07   1.91852327E-07 
  3.39095864E-02   1.69156333E-02   1.28055321E-03   9.21330239E-06   6.13401549E-06   1.87213956E-06   4.16648015E-02   2.23831521E-02   1.78912314E-03   1.22536470E-05   8.15222036E-06   2.48024079E-06 
  9.35421080E-03   2.16436200E-03   1.83028852E-04   1.57224746E-06   1.08221442E-06   3.54883033E-07   9.39635126E-03   2.17298647E-03   1.85480852E-04   1.60786237E-06   1.10691678E-06   3.63060327E-07 
  2.17406013E-02   9.46207709E-03   7.84752564E-04   5.86938817E-06   3.96370433E-06   1.24818359E-06   2.41566470E-02   1.07268315E-02   9.27233783E-04   7.23094955E-06   4.88465466E-06   1.53873278E-06 
  2.38299923E-02   5.20805126E-03   3.38129114E-04   2.56129977E-06   1.70081364E-06   5.16339087E-07   2.86455471E-02   6.67322416E-03   4.23575551E-04   3.20859325E-06   2.12992323E-06   6.40840597E-07 
  8.28806268E-03   1.45873937E-03   1.15991677E-04   9.79180654E-07   6.70730212E-07   2.17955807E-07   9.44441490E-03   1.64852201E-03   1.29910114E-04   1.10118635E-06   7.54096050E-07   2.44848790E-07 
  1.08368400E-02   3.23639713E-03   2.47041122E-04   2.00523317E-06   1.35697101E-06   4.29384897E-07   1.50969849E-02   4.75325893E-03   3.55074889E-04   2.89851357E-06   1.96329220E-06   6.19440320E-07 
  3.17180522E-02   3.41538940E-02   3.34923690E-03   2.32039477E-05   1.53273286E-05   4.59169129E-06   3.38739020E-02   3.59323371E-02   3.60789765E-03   2.29579546E-05   1.51266499E-05   4.47530347E-06 
  5.16927827E-03   7.60985881E-04   5.59104336E-05   4.25306104E-07   2.81919768E-07   8.56589483E-08   5.09958346E-03   6.75374822E-04   4.76838542E-05   3.62740556E-07   2.40790104E-07   7.33758173E-08 
  1.95408823E-02   3.11525302E-03   2.00105932E-04   1.50330702E-06   9.88760017E-07   2.93772624E-07   2.48623580E-02   4.21448525E-03   2.61896702E-04   1.98093924E-06   1.30397258E-06   3.86949881E-07 
  4.47321678E-03   8.37721172E-04   6.36625223E-05   5.34554166E-07   3.67262323E-07   1.20284272E-07   4.52658515E-03   8.69126682E-04   6.93086829E-05   5.91128331E-07   4.06348690E-07   1.33173707E-07 
  3.64033812E-03   5.16705743E-04   3.41056784E-05   2.44908106E-07   1.60903897E-07   4.81667061E-08   3.56291219E-03   4.99477493E-04   3.31690471E-05   2.38487086E-07   1.56751772E-07   4.72255588E-08 
  1.15464714E-02   1.94127225E-03   1.39010256E-04   1.08961805E-06   7.24943143E-07   2.21465898E-07   1.32752310E-02   2.22927710E-03   1.53820221E-04   1.19446195E-06   7.94440322E-07   2.42035356E-07 
  1.15440565E-02   2.23240358E-03   1.67451257E-04   1.35401461E-06   9.10167921E-07   2.83989677E-07   1.19268650E-02   2.30278666E-03   1.70814388E-04   1.37592595E-06   9.24642090E-07   2.84616272E-07 
  6.74449268E-03   1.11671516E-03   9.06837815E-05   7.74122035E-07   5.30965959E-07   1.73133577E-07   7.33201991E-03   1.17523755E-03   9.17649282E-05   7.76062517E-07   5.32148713E-07   1.73386732E-07 
  1.28515538E-02   3.04500545E-03   2.35026174E-04   1.94158898E-06   1.31343944E-06   4.15144257E-07   1.48604122E-02   3.63141606E-03   2.79129022E-04   2.27092247E-06   1.53453528E-06   4.84088977E-07 
  2.66832518E-03   3.55225133E-04   2.38254741E-05   1.79044835E-07   1.19522414E-07   3.70033328E-08   2.63878844E-03   3.48777032E-04   2.35585112E-05   1.85083986E-07   1.19029140E-07   3.68652658E-08 
  2.66066137E-03   3.06070338E-04   2.00617024E-05   1.45374405E-07   9.58713548E-08   2.89408076E-08   3.05531050E-03   3.45809672E-04   2.26119460E-05   1.63950257E-07   1.08153195E-07   3.26532253E-08 
  2.98305768E-03   3.69656046E-04   2.43523894E-05   1.79574720E-07   1.19404848E-07   3.67150350E-08   3.01833193E-03   3.75270282E-04   2.47850206E-05   1.82850781E-07   1.21577929E-07   3.73809715E-08 
  9.74750871E-03   2.01368336E-03   1.60921773E-04   1.30108833E-06   8.71343042E-07   2.69853019E-07   9.78709907E-03   2.02989436E-03   1.61453638E-04   1.29922280E-06   8.69631856E-07   2.69029349E-07 
  9.72113378E-03   1.63873324E-03   1.29665994E-04   1.02670364E-06   6.82754964E-07   2.08049959E-07   1.07849232E-02   1.63628976E-03   1.13828814E-04   8.79754035E-07   5.85098787E-07   1.77827686E-07 
  8.86919656E-03   1.94669870E-03   1.53345427E-04   1.26771383E-06   8.64028247E-07   2.77865985E-07   1.08436567E-02   2.33591143E-03   1.76353846E-04   1.46175428E-06   1.00202284E-06   3.19737103E-07 
  1.19870404E-02   2.64333934E-03   2.16574165E-04   1.78765452E-06   1.22031648E-06   3.93502951E-07   1.32945151E-02   2.94406436E-03   2.43834306E-04   2.06607896E-06   1.41239547E-06   4.56928510E-07 
  4.41064520E-02   4.55121891E-02   6.13579766E-03   3.97689654E-05   2.63452107E-05   7.94747128E-06   4.73371731E-02   4.86479804E-02   6.80137028E-03   4.10745537E-05   2.71390039E-05   8.18650244E-06 
  4.94947522E-03   2.00679620E-03   2.14816789E-04   2.01221992E-06   1.39962195E-06   4.68195068E-07   5.41061975E-03   2.09440891E-03   1.94750528E-04   1.73916464E-06   1.20902708E-06   4.04518467E-07 
  4.73270692E-03   1.26329509E-02   2.06745951E-03   1.57566044E-05   1.05632742E-05   3.27234701E-06   4.98394094E-03   1.34091419E-02   2.13606305E-03   1.55654402E-05   1.04381083E-05   3.23625099E-06 
  4.32285772E-03   5.22806051E-04   3.48736960E-05   2.52896802E-07   1.65254749E-07   4.86549230E-08   4.31193113E-03   5.12531060E-04   3.40117857E-05   2.46791445E-07   1.61283612E-07   4.74996287E-08 
  7.16846080E-03   1.55170455E-03   1.21620757E-04   9.71281020E-07   6.53962390E-07   2.05123322E-07   7.58037180E-03   1.51469418E-03   1.13509165E-04   9.26119649E-07   6.25978171E-07   1.97772034E-07 
  1.17560644E-02   4.80683196E-03   4.12501420E-04   3.32180188E-06   2.25450469E-06   7.17781943E-07   1.18408943E-02   4.83215395E-03   4.13466469E-04   3.35861035E-06   2.28069340E-06   7.27014363E-07 
  3.18064091E-02   1.50028503E-02   1.17418632E-03   8.49587045E-06   5.66899943E-06   1.73819262E-06   4.08525709E-02   2.12330321E-02   1.79229780E-03   1.25808723E-05   8.37494580E-06   2.58293534E-06 
  1.25138757E-02   3.79899887E-03   3.29860333E-04   2.85440196E-06   1.96003061E-06   6.37225697E-07   1.46475999E-02   4.53591657E-03   3.70234436E-04   3.06678814E-06   2.10200175E-06   6.83540138E-07 
  8.76715288E-03   3.32305930E-03   3.04565826E-04   2.45311489E-06   1.67840724E-06   5.43711894E-07   9.61451492E-03   3.58500951E-03   3.20376354E-04   2.74779742E-06   1.88792046E-06   6.16180124E-07 
  2.71911300E-02   1.09376013E-02   8.10328062E-04   6.22980055E-06   4.15388055E-06   1.27194379E-06   3.10943741E-02   1.31803979E-02   9.42377433E-04   7.03462980E-06   4.68887052E-06   1.43471908E-06 
  3.67379382E-02   2.70328342E-02   2.04433953E-03   1.38760824E-05   9.15913345E-06   2.74229488E-06   3.89839012E-02   2.89765373E-02   2.40291591E-03   1.70432912E-05   1.12525695E-05   3.36940907E-06 
  6.67603202E-03   1.27299536E-03   1.00989616E-04   8.31977854E-07   5.67457113E-07   1.83008647E-07   6.84568679E-03   1.33316938E-03   1.14239839E-04   9.87767327E-07   6.75939675E-07   2.18821671E-07 
  7.56473352E-03   1.55785401E-03   1.28212134E-04   1.05347108E-06   7.11134451E-07   2.24199950E-07   7.67034835E-03   1.53141031E-03   1.18276831E-04   9.52473335E-07   6.42384103E-07   2.02229880E-07 
  6.33358780E-03   2.43513167E-03   2.35090482E-04   2.03000984E-06   1.40200592E-06   4.62830424E-07   7.03689147E-03   2.62188764E-03   2.32068589E-04   1.99157606E-06   1.37709953E-06   4.55993755E-07 
  2.53242338E-02   1.15437128E-02   9.05778691E-04   7.35819473E-06   4.87207386E-06   1.46774528E-06   2.70621726E-02   1.23501420E-02   8.25135410E-04   6.14195233E-06   4.06744035E-06   1.22669787E-06 
  5.17571163E-03   7.14091005E-04   4.83552154E-05   3.54719007E-07   2.32645263E-07   6.90497079E-08   5.20188674E-03   7.08861063E-04   4.82231146E-05   3.56047869E-07   2.33761191E-07   6.95600428E-08 
  2.81759974E-03   3.30577217E-04   2.04096614E-05   1.41420844E-07   9.24964853E-08   2.75247496E-08   2.71710262E-03   3.20013665E-04   2.07791793E-05   1.49174759E-07   9.79012198E-08   2.92119854E-08 
  1.42775165E-02   3.06868395E-03   2.55195119E-04   2.07586888E-06   1.39427432E-06   4.33967507E-07   1.54492518E-02   3.13189503E-03   2.27235838E-04   1.81588427E-06   1.22225767E-06   3.82739163E-07 
  6.21588876E-03   1.09355494E-03   8.89413744E-05   7.50175419E-07   5.12872654E-07   1.66215408E-07   6.58061224E-03   1.09548061E-03   8.67634037E-05   7.35026448E-07   5.03162859E-07   1.63383124E-07 
  3.21877530E-02   1.32093324E-02   9.73544351E-04   7.68601045E-06   5.09793669E-06   1.54214713E-06   3.29094532E-02   1.36443545E-02   1.03503843E-03   8.24740778E-06   5.46878074E-06   1.65319674E-06 
  3.95770001E-03   7.02961099E-04   5.28647714E-05   4.19533607E-07   2.82190734E-07   8.85183858E-08   3.92309226E-03   6.75302551E-04   4.94608128E-05   3.91990765E-07   2.63739409E-07   8.25557850E-08 
  1.01062132E-02   3.50840031E-03   2.64644226E-04   2.09500493E-06   1.40852353E-06   4.39637507E-07   1.03337123E-02   3.64963187E-03   2.91707566E-04   2.35665629E-06   1.58396054E-06   4.94935512E-07 
  4.63870556E-03   6.59797623E-04   4.91399722E-05   4.04617776E-07   2.77340221E-07   9.06028235E-08   4.76676569E-03   6.80967326E-04   5.16063102E-05   4.30048990E-07   2.94707495E-07   9.61860238E-08 
  2.99771654E-03   3.61616928E-04   2.18889543E-05   1.46557738E-07   9.48390043E-08   2.76339464E-08   2.85461699E-03   3.37883628E-04   2.06155468E-05   1.40459857E-07   9.10450474E-08   2.65687219E-08 
  6.94756254E-03   5.06871786E-03   5.53272418E-04   4.88535486E-06   3.35874348E-06   1.09663957E-06   7.15181360E-03   5.20828044E-03   5.52755887E-04   4.70807642E-06   3.23422571E-06   1.05521524E-06 
  3.35158422E-03   4.28231197E-04   2.98609824E-05   2.35469224E-07   1.59763383E-07   5.11649172E-08   3.65294618E-03   4.78994424E-04   3.40133511E-05   2.71777706E-07   1.84505839E-07   5.90865768E-08 
  7.68628993E-03   2.83218932E-03   2.31984193E-04   1.95340400E-06   1.33098613E-06   4.26453885E-07   9.73137749E-03   3.64618117E-03   2.82834739E-04   2.34167797E-06   1.59526730E-06   5.08119659E-07 
  1.38831492E-02   3.02667706E-03   2.37979154E-04   1.87805549E-06   1.25122885E-06   3.82704279E-07   1.47754452E-02   3.06184767E-03   2.20517148E-04   1.74103715E-06   1.16184105E-06   3.56955376E-07 
  1.77869157E-02   4.11432010E-03   3.29469756E-04   2.69709436E-06   1.80630210E-06   5.58770731E-07   1.81376303E-02   4.10809094E-03   3.03071973E-04   2.40578038E-06   1.61131418E-06   4.98660905E-07 
  5.05835329E-03   8.42344694E-04   6.20731646E-05   4.88370257E-07   3.28323468E-07   1.02810462E-07   5.39131452E-03   8.69357476E-04   6.51957730E-05   5.22816229E-07   3.52314240E-07   1.10579053E-07 
  1.32079600E-02   2.39540484E-03   1.82919016E-04   1.49873512E-06   1.01097637E-06   3.17761230E-07   1.51735100E-02   2.79054845E-03   2.05510436E-04   1.64257421E-06   1.10687847E-06   3.47259645E-07 
  2.79106633E-02   8.44843255E-03   5.64679849E-04   4.18050109E-06   2.78041675E-06   8.48502216E-07   2.86563587E-02   8.78179409E-03   6.20581764E-04   4.80374886E-06   3.20502744E-06   9.85658409E-07 
  5.78193378E-03   9.89142353E-04   7.94854473E-05   6.46014302E-07   4.35890592E-07   1.37429537E-07   5.80552471E-03   9.48815928E-04   7.33569342E-05   5.90300463E-07   3.98392022E-07   1.25597667E-07 
  1.51121075E-02   5.06193283E-03   4.18468684E-04   3.48216397E-06   2.35791168E-06   7.46835465E-07   1.70242180E-02   5.79739229E-03   4.52999793E-04   3.65526926E-06   2.47321054E-06   7.81646330E-07 
  1.65303666E-02   3.29626193E-03   2.46306873E-04   1.95849689E-06   1.31249188E-06   4.06816526E-07   1.81217852E-02   3.69058930E-03   2.71845942E-04   2.14916885E-06   1.44034323E-06   4.46040859E-07 
  1.84813077E-02   3.43014092E-03   2.53981761E-04   1.95964470E-06   1.29961929E-06   3.93533361E-07   1.94598253E-02   3.53563334E-03   2.54182929E-04   1.99535885E-06   1.32552356E-06   3.99754128E-07 
  2.41671404E-02   1.79716151E-02   1.76606129E-03   1.37712038E-05   9.20155458E-06   2.82896166E-06   2.46423452E-02   1.83527499E-02   1.82953340E-03   1.40203000E-05   9.35724970E-06   2.87014804E-06 
  3.43676389E-03   4.41595944E-04   2.81524956E-05   1.95361283E-07   1.27439731E-07   3.76817201E-08   3.39964229E-03   4.22244588E-04   2.59631392E-05   1.77327077E-07   1.15496418E-07   3.41035269E-08 
  2.95397750E-03   5.66268064E-04   4.03516706E-05   3.15921681E-07   2.12891906E-07   6.70991001E-08   3.49592727E-03   6.84837405E-04   5.05990574E-05   4.03364945E-07   2.72000668E-07   8.56735206E-08 
  2.10703802E-02   8.81016745E-03   6.77732166E-04   5.31670250E-06   3.57146499E-06   1.11151468E-06   2.31298688E-02   9.87077757E-03   7.66562230E-04   5.83421556E-06   3.91539114E-06   1.21659804E-06 
  8.81475716E-03   1.59048821E-03   1.17268180E-04   9.54627378E-07   6.47542391E-07   2.06140731E-07   1.07486836E-02   1.96228595E-03   1.46908865E-04   1.20092882E-06   8.14465957E-07   2.58988036E-07 
  1.21875544E-02   2.56370221E-03   1.84517827E-04   1.45899402E-06   9.81217888E-07   3.06606634E-07   1.24451876E-02   2.66535150E-03   2.02957474E-04   1.64361208E-06   1.10565305E-06   3.45512160E-07 
  1.43148339E-02   3.30246098E-03   2.45197885E-04   1.97200233E-06   1.33544036E-06   4.23204482E-07   1.67838143E-02   3.97263910E-03   2.98879756E-04   2.43906568E-06   1.65158920E-06   5.23391562E-07 
  1.93632114E-02   5.90524889E-03   4.50538924E-04   3.61960241E-06   2.44198867E-06   7.66525951E-07   1.94620484E-02   5.96205263E-03   4.67714455E-04   3.79980614E-06   2.56621299E-06   8.11463662E-07 
  5.63094819E-03   8.85030924E-04   6.52275805E-05   4.93050498E-07   3.24626165E-07   9.69416231E-08   5.63090823E-03   8.85007670E-04   6.52244069E-05   4.93022707E-07   3.24607675E-07   9.69360487E-08 
  1.27107796E-02   2.32034957E-03   1.72416468E-04   1.38341535E-06   9.31155131E-07   2.91502792E-07   1.35094190E-02   2.47715344E-03   1.85744041E-04   1.50332440E-06   1.01209243E-06   3.16954085E-07 
