R_toa(412)  R_toa(443)  R_toa(486)  R_toa(551)  R_toa(671)  R_toa(745)  R_toa(862)  R_toa(1238)  R_toa(1610)  R_toa(2257)  
  3.76911362E-02   3.14259993E-02   2.64257452E-02   2.37538643E-02   1.36863463E-02   7.87977199E-03   5.30960200E-03   1.60857152E-03   6.19086050E-04   1.85295156E-04 
  3.28062849E-02   2.51360214E-02   1.79326072E-02   1.12263825E-02   5.12406412E-03   3.34106803E-03   1.98896935E-03   5.09315455E-04   1.97471623E-04   5.88585339E-05 
  4.53261523E-02   3.67287207E-02   2.87431166E-02   2.09862858E-02   1.36724522E-02   1.12562402E-02   9.70607227E-03   7.70587583E-03   6.92981548E-03   5.47118239E-03 
  4.69863780E-02   3.99995579E-02   3.61367208E-02   3.72641599E-02   1.76060172E-02   5.95570499E-03   3.40849525E-03   5.39956073E-04   1.91531016E-04   5.45365686E-05 
  4.83849634E-02   3.82810008E-02   2.84125319E-02   1.93967056E-02   9.15503358E-03   6.25866071E-03   4.30555909E-03   1.97287128E-03   1.29764396E-03   7.48856255E-04 
  4.22064646E-02   3.53919639E-02   3.07071178E-02   2.80021137E-02   1.15263653E-02   4.92735666E-03   2.86435966E-03   5.16494852E-04   1.76449500E-04   4.18642599E-05 
  4.44960087E-02   3.93004474E-02   3.84947881E-02   4.62055489E-02   3.36729552E-02   9.35196832E-03   5.35265434E-03   5.98646582E-04   2.14266782E-04   6.88176185E-05 
  3.69303344E-02   2.84965544E-02   2.12792865E-02   1.53420327E-02   8.05993206E-03   5.11448725E-03   3.33284318E-03   1.09915770E-03   5.28496838E-04   2.23015019E-04 
  4.37993463E-02   3.58749368E-02   2.76991083E-02   1.91022303E-02   1.15812938E-02   8.95306705E-03   6.51839125E-03   2.67521693E-03   1.31987206E-03   4.98865264E-04 
  4.41082754E-02   3.53499272E-02   2.66403005E-02   1.74868613E-02   9.94301650E-03   7.37867105E-03   5.15229253E-03   2.27041740E-03   1.58235114E-03   1.21294196E-03 
  5.90932903E-02   4.88030044E-02   3.79774173E-02   2.64887552E-02   1.55405950E-02   1.19226747E-02   8.85244043E-03   4.29105605E-03   2.87414126E-03   1.86552934E-03 
  2.99216156E-02   2.43279538E-02   1.73906418E-02   1.05945370E-02   5.06131633E-03   3.40609514E-03   2.07210281E-03   5.67591934E-04   2.29840531E-04   6.33676305E-05 
  7.84157620E-02   6.66252506E-02   5.58712935E-02   4.77461087E-02   3.54475740E-02   2.21431769E-02   1.66487371E-02   7.05828814E-03   3.30103431E-03   9.62361003E-04 
  3.93428314E-02   3.31155598E-02   2.95692789E-02   3.00244000E-02   1.41527022E-02   5.64157343E-03   3.53915232E-03   1.07768924E-03   6.72860099E-04   4.02626429E-04 
  5.25421443E-02   4.10627563E-02   2.99964951E-02   1.94575917E-02   9.58465255E-03   6.64191018E-03   4.35638495E-03   1.66143455E-03   8.82467316E-04   3.16497861E-04 
  3.58951339E-02   3.11235688E-02   2.95645770E-02   3.20832661E-02   1.80059539E-02   5.71599297E-03   3.23894822E-03   4.14270317E-04   1.40784418E-04   3.60472567E-05 
  3.04193002E-02   2.39804168E-02   1.78820899E-02   1.20375017E-02   6.04542367E-03   4.19053469E-03   2.77662036E-03   9.79906388E-04   4.85017353E-04   2.32449163E-04 
  3.70288142E-02   2.92109772E-02   2.10157675E-02   1.34662393E-02   5.67963739E-03   3.52049426E-03   2.01362897E-03   4.43485009E-04   1.55685429E-04   3.81081288E-05 
  3.47016007E-02   2.79659974E-02   1.99594177E-02   1.26630509E-02   5.24639478E-03   3.25275048E-03   1.89791077E-03   4.87257519E-04   2.22937704E-04   9.96513789E-05 
  2.46031900E-02   2.02337665E-02   1.59321043E-02   1.15977486E-02   5.66362077E-03   3.65802092E-03   2.40110199E-03   7.22197938E-04   2.91235058E-04   7.92944808E-05 
  3.57148671E-02   2.84097232E-02   2.21610584E-02   1.70901969E-02   8.99461846E-03   4.58303236E-03   2.71412642E-03   5.92311970E-04   2.42217026E-04   8.36437532E-05 
  2.94794288E-02   2.42719582E-02   1.85690921E-02   1.24832527E-02   7.20113667E-03   5.43336859E-03   3.86158842E-03   1.56751048E-03   8.24755980E-04   4.12444174E-04 
  3.83838298E-02   3.01681426E-02   2.38792732E-02   2.03991967E-02   8.06855645E-03   3.86871549E-03   2.22207810E-03   4.43346455E-04   1.56944492E-04   3.87453038E-05 
  5.47557057E-02   4.69616350E-02   3.66496192E-02   2.65536169E-02   1.55946485E-02   1.23371587E-02   9.89173891E-03   6.36450043E-03   5.05339011E-03   3.74741936E-03 
  6.02355374E-02   4.88164158E-02   3.83033889E-02   2.86531616E-02   1.39566034E-02   8.43234993E-03   5.36597842E-03   1.52740715E-03   6.09900484E-04   1.82617146E-04 
  6.53142306E-02   5.59390727E-02   4.37698154E-02   2.86384894E-02   1.74154991E-02   1.36988561E-02   1.05734873E-02   6.32207699E-03   4.78073727E-03   2.84600929E-03 
  3.49287084E-02   3.01756184E-02   2.99613815E-02   3.35972336E-02   3.17045571E-02   1.67739529E-02   9.81519056E-03   5.36270167E-04   1.67140285E-04   5.69098502E-05 
  3.69762370E-02   3.08322671E-02   2.67202751E-02   2.57851667E-02   1.41179494E-02   6.93217779E-03   4.59985881E-03   1.48175485E-03   7.93582428E-04   4.51573232E-04 
  5.02223900E-02   4.02527683E-02   3.07675579E-02   2.15669471E-02   1.15852935E-02   8.33711173E-03   5.67297892E-03   1.89491380E-03   6.96446587E-04   1.49333073E-04 
  7.63763515E-02   6.68412164E-02   5.69046754E-02   4.69305501E-02   2.61622120E-02   1.80301647E-02   1.30771369E-02   4.83390255E-03   1.91366155E-03   4.80762673E-04 
  4.31360624E-02   3.50555023E-02   2.84959030E-02   2.39398809E-02   1.33575668E-02   9.46594882E-03   7.60839545E-03   5.18398385E-03   4.37999915E-03   3.33871764E-03 
  4.08902114E-02   3.52784254E-02   3.14362815E-02   3.11446497E-02   1.26963548E-02   4.75922328E-03   2.76212570E-03   4.96340177E-04   1.78843509E-04   4.68326153E-05 
  2.55054718E-02   2.18543892E-02   1.85957887E-02   1.62560696E-02   6.69666728E-03   2.86346265E-03   1.67279031E-03   3.28140655E-04   1.09457079E-04   2.52423252E-05 
  4.28867265E-02   3.47537106E-02   2.71762424E-02   1.99869761E-02   1.10029177E-02   8.13869830E-03   5.92286791E-03   2.61738627E-03   1.38477344E-03   4.95379229E-04 
  5.03762261E-02   4.28031025E-02   3.52335728E-02   2.68420069E-02   1.69129463E-02   1.24705972E-02   8.59256209E-03   2.79962082E-03   1.23991597E-03   6.00794037E-04 
  7.05331534E-02   5.72295233E-02   4.37538353E-02   3.01482421E-02   1.41875991E-02   9.19646386E-03   5.83343640E-03   1.88273668E-03   9.10648915E-04   3.08957189E-04 
  2.20667007E-02   1.73162880E-02   1.30335043E-02   9.01648617E-03   4.20547329E-03   2.43839839E-03   1.41625592E-03   2.90293170E-04   1.00658439E-04   2.48010291E-05 
  3.13396024E-02   2.43687035E-02   1.75247410E-02   1.12247315E-02   4.74940398E-03   2.95166421E-03   1.69793500E-03   3.89111037E-04   1.44883817E-04   4.28408382E-05 
  3.91087602E-02   3.08218259E-02   2.48084650E-02   2.16328529E-02   9.04486014E-03   4.05647237E-03   2.33100685E-03   4.52043041E-04   1.77015940E-04   6.52976432E-05 
  3.85992847E-02   3.10134504E-02   2.33578474E-02   1.67729410E-02   6.45251581E-03   3.69416380E-03   2.15148641E-03   5.36478406E-04   2.48093723E-04   1.13103155E-04 
  3.05218043E-02   2.54058360E-02   2.02822148E-02   1.56564061E-02   6.91211204E-03   4.26965011E-03   2.76417768E-03   8.37154380E-04   3.77674260E-04   1.59373894E-04 
  5.25693759E-02   4.16863053E-02   3.14035239E-02   2.17609228E-02   1.14608844E-02   7.94301663E-03   5.54386708E-03   2.51543645E-03   1.60245998E-03   8.05014618E-04 
  4.33376899E-02   3.41920026E-02   2.54115811E-02   1.69907278E-02   7.67886299E-03   4.75745833E-03   2.78913749E-03   6.34400412E-04   2.18402867E-04   4.88532565E-05 
  2.81815174E-02   2.26170898E-02   1.80164785E-02   1.47809882E-02   5.84237299E-03   2.91253254E-03   1.70403563E-03   4.02852634E-04   1.92593121E-04   9.42441443E-05 
  3.15820820E-02   2.58794631E-02   2.06908209E-02   1.64180271E-02   7.09120758E-03   4.26031028E-03   2.76247809E-03   8.83470199E-04   4.21486057E-04   1.91854702E-04 
  4.39156390E-02   3.75049787E-02   3.15930004E-02   2.50575378E-02   1.63214867E-02   1.29669436E-02   1.06430300E-02   6.42886622E-03   4.48026134E-03   2.64385228E-03 
  3.96167327E-02   3.18239707E-02   2.26906322E-02   1.45584480E-02   6.15503730E-03   3.88986960E-03   2.32965169E-03   6.73970772E-04   3.45196491E-04   1.77460412E-04 
  4.37596970E-02   3.47843449E-02   2.44614266E-02   1.49499478E-02   6.72210280E-03   4.37440143E-03   2.55621514E-03   6.26032672E-04   2.41185424E-04   6.88378219E-05 
  4.72360850E-02   3.76995620E-02   2.79450639E-02   1.87840725E-02   9.17556889E-03   6.37604338E-03   4.29387456E-03   1.75668778E-03   9.83970433E-04   3.85821870E-04 
  7.47382991E-02   6.18916448E-02   4.87166945E-02   3.49517596E-02   1.91448217E-02   1.37792477E-02   9.75284904E-03   3.70234534E-03   1.59278381E-03   4.87405366E-04 
  3.15227221E-02   2.46634192E-02   1.80634952E-02   1.21556513E-02   5.12287855E-03   3.15383119E-03   1.85467618E-03   4.38572633E-04   1.55457983E-04   3.66010392E-05 
  2.69203486E-02   2.12160921E-02   1.54980879E-02   1.00374275E-02   4.33489814E-03   2.69427094E-03   1.54811478E-03   3.38906933E-04   1.22583422E-04   3.43931974E-05 
  4.12232795E-02   3.40326158E-02   2.61453594E-02   1.91575085E-02   8.34622301E-03   5.40024207E-03   3.70664104E-03   1.85175618E-03   1.45662176E-03   1.13928707E-03 
  4.67859577E-02   3.79537474E-02   2.88001508E-02   1.90454543E-02   9.91838723E-03   6.85678441E-03   4.41889361E-03   1.44429500E-03   7.87325884E-04   4.57000731E-04 
  3.12933233E-02   2.41208203E-02   1.70959250E-02   1.05245551E-02   4.88154882E-03   3.24143211E-03   1.93864508E-03   4.90548261E-04   1.70795731E-04   3.71042078E-05 
  6.88015012E-02   5.81910993E-02   4.61484053E-02   3.33841493E-02   2.18726526E-02   1.78609527E-02   1.37265750E-02   6.53015936E-03   3.34035244E-03   1.21173040E-03 
  2.20058210E-02   1.73001584E-02   1.27959049E-02   8.42787466E-03   3.89375270E-03   2.45834115E-03   1.45582317E-03   3.37704397E-04   1.21907730E-04   3.24417072E-05 
  2.33549092E-02   1.88033215E-02   1.33781503E-02   8.19260756E-03   3.58579960E-03   2.27982043E-03   1.31374968E-03   2.91586431E-04   1.03557078E-04   2.75248223E-05 
  3.64392482E-02   2.91535669E-02   2.11927661E-02   1.35590674E-02   6.69689128E-03   4.71874901E-03   3.23982583E-03   1.52866945E-03   1.10753670E-03   7.63619317E-04 
  6.83358481E-02   5.44233265E-02   3.96451162E-02   2.44903598E-02   1.17517429E-02   7.85327256E-03   4.65856982E-03   1.17007204E-03   4.58730109E-04   1.37323375E-04 
  5.52016063E-02   4.94980770E-02   4.32013167E-02   3.42767989E-02   2.66250129E-02   2.26581003E-02   1.78114442E-02   7.37467921E-03   3.23166249E-03   9.57757760E-04 
  3.42682696E-02   2.64518172E-02   1.91434357E-02   1.25620656E-02   5.46781976E-03   3.45645255E-03   2.06756838E-03   5.43123941E-04   2.34215804E-04   9.44535153E-05 
  3.23854747E-02   2.56139602E-02   1.92723528E-02   1.35094767E-02   5.90260275E-03   3.71671974E-03   2.38574832E-03   8.94838091E-04   5.54605388E-04   3.30495284E-04 
  3.91397830E-02   3.05492421E-02   2.20483237E-02   1.42666541E-02   6.43106730E-03   4.18345785E-03   2.52662624E-03   6.75549469E-04   2.64351585E-04   8.06691396E-05 
  3.22484402E-02   2.50216505E-02   1.85171887E-02   1.28386057E-02   5.34031705E-03   3.14099575E-03   1.81869135E-03   4.10664559E-04   1.57828014E-04   5.18518697E-05 
  5.60801318E-02   4.90831371E-02   4.15077478E-02   3.39014394E-02   2.68536648E-02   2.40652118E-02   2.26168397E-02   1.87099921E-02   1.61274342E-02   1.10151704E-02 
  3.57610158E-02   2.86199650E-02   2.15271814E-02   1.45644963E-02   7.03002832E-03   4.72806161E-03   3.04281249E-03   9.47031657E-04   4.21497731E-04   1.70352333E-04 
  4.48968940E-02   3.61160245E-02   2.77332538E-02   1.99842904E-02   1.09231410E-02   8.27674460E-03   6.41632017E-03   3.66751863E-03   2.52186652E-03   1.42891401E-03 
  9.50724846E-02   8.51609726E-02   7.39952587E-02   5.89364469E-02   4.46601650E-02   3.79516121E-02   3.01556515E-02   1.32054506E-02   5.96576329E-03   2.14568996E-03 
  7.27368713E-02   6.15755624E-02   4.88643468E-02   3.48126122E-02   2.26770903E-02   1.83119833E-02   1.40497687E-02   6.59570846E-03   3.26457279E-03   1.01622042E-03 
  2.59592757E-02   2.05030927E-02   1.55167412E-02   1.07512618E-02   4.74806524E-03   2.85673821E-03   1.70596819E-03   4.09182601E-04   1.63430717E-04   5.99111268E-05 
  4.19349729E-02   3.17327054E-02   2.24529901E-02   1.39458131E-02   6.28520834E-03   4.05985843E-03   2.37219162E-03   5.87893251E-04   2.31619668E-04   6.63993678E-05 
  2.80233431E-02   2.26971529E-02   1.66368287E-02   1.04122030E-02   5.82491537E-03   4.30460347E-03   2.90584925E-03   9.66873814E-04   4.02976572E-04   1.11688903E-04 
  9.95227188E-02   8.54517976E-02   7.00758000E-02   5.14656207E-02   3.42803989E-02   2.77238286E-02   2.19956100E-02   1.20552586E-02   7.07342172E-03   2.57589774E-03 
  2.78518503E-02   2.27257112E-02   1.77831508E-02   1.38049451E-02   5.09797755E-03   2.66846278E-03   1.53141149E-03   3.15230540E-04   1.09162179E-04   2.62406533E-05 
  4.58988274E-02   3.71011268E-02   2.83513896E-02   2.05679344E-02   9.78468944E-03   6.83480439E-03   5.05112481E-03   2.97268890E-03   2.36024739E-03   1.70966135E-03 
  4.65464275E-02   3.61130396E-02   2.62980930E-02   1.69926603E-02   8.46182043E-03   5.87141025E-03   3.76783246E-03   1.16828020E-03   4.50199071E-04   1.07050325E-04 
  3.33154041E-02   2.80741632E-02   2.17066227E-02   1.49863992E-02   8.56142278E-03   6.47141817E-03   4.67403208E-03   1.91506738E-03   9.31995361E-04   3.85318747E-04 
  4.52790497E-02   3.59678688E-02   2.78888881E-02   2.13289750E-02   1.07027592E-02   7.00810004E-03   4.70020382E-03   1.53336355E-03   5.48405076E-04   8.86658950E-05 
  3.47585994E-02   2.69180267E-02   1.87609776E-02   1.14223222E-02   4.96147400E-03   3.16965431E-03   1.83340606E-03   4.30708915E-04   1.62923500E-04   5.22941416E-05 
  3.98568617E-02   3.11395398E-02   2.25609272E-02   1.49320852E-02   6.16835512E-03   3.74877722E-03   2.14981845E-03   4.85534319E-04   1.83342939E-04   5.55928545E-05 
  7.12504205E-02   5.99783190E-02   5.07890690E-02   4.43706186E-02   3.07684475E-02   1.97007017E-02   1.59025983E-02   9.55507259E-03   6.91081405E-03   4.11119355E-03 
  4.60442108E-02   3.71489834E-02   2.96901769E-02   2.43559968E-02   9.57500863E-03   4.82667649E-03   2.82219086E-03   5.92585552E-04   2.01581163E-04   4.68045490E-05 
  7.47528145E-02   6.18740299E-02   4.81034214E-02   3.28508405E-02   1.95765040E-02   1.50932584E-02   1.13578397E-02   5.73799696E-03   3.48226823E-03   1.71185972E-03 
  6.84939925E-02   5.66785420E-02   4.20521472E-02   2.77269225E-02   1.74792397E-02   1.44514111E-02   1.16854197E-02   7.31554292E-03   5.16617811E-03   2.83718263E-03 
  5.49303431E-02   4.82085688E-02   4.33332415E-02   4.15102008E-02   2.28027228E-02   1.40244741E-02   1.02789415E-02   4.21520743E-03   2.12992385E-03   7.48540792E-04 
  2.44115874E-02   1.88587415E-02   1.31728243E-02   7.81296251E-03   3.55042614E-03   2.31440954E-03   1.33188887E-03   2.99363206E-04   1.06388048E-04   2.81018790E-05 
  3.83014096E-02   3.02906611E-02   2.31720155E-02   1.73408607E-02   6.82780394E-03   3.78251457E-03   2.18206022E-03   4.82349709E-04   1.90009462E-04   6.22414290E-05 
  4.86526573E-02   4.00032907E-02   3.45066521E-02   3.12983107E-02   1.53403820E-02   6.26890041E-03   3.63343758E-03   6.37075640E-04   2.50306895E-04   9.34792437E-05 
  4.92344759E-02   4.28861669E-02   3.72820195E-02   3.23517751E-02   1.88390433E-02   1.35582909E-02   1.07173282E-02   6.02497361E-03   4.22120732E-03   2.80959990E-03 
  3.78896742E-02   2.99900843E-02   2.10585671E-02   1.30463060E-02   5.57170051E-03   3.52031877E-03   2.02241307E-03   4.73806417E-04   1.84204080E-04   5.81332625E-05 
  3.73991928E-02   2.90353997E-02   2.19840585E-02   1.66429542E-02   6.85799521E-03   3.78788143E-03   2.19949857E-03   5.08158171E-04   2.04606839E-04   6.97885688E-05 
  4.38768030E-02   3.67922237E-02   3.10028429E-02   2.34063143E-02   1.56143290E-02   9.61165247E-03   5.88219913E-03   1.03341298E-03   4.67124197E-04   1.99780852E-04 
  2.97447836E-02   2.28022688E-02   1.64812743E-02   1.08153253E-02   4.68709829E-03   2.85163452E-03   1.63549161E-03   3.56244582E-04   1.28862357E-04   3.61350567E-05 
  3.19963835E-02   2.55537462E-02   1.84365421E-02   1.18389973E-02   6.60290586E-03   5.01443172E-03   3.65559093E-03   1.92239717E-03   1.41069746E-03   1.01117134E-03 
  2.97943896E-02   2.35947462E-02   1.77877578E-02   1.26567754E-02   5.48610904E-03   3.46820422E-03   2.28986548E-03   1.02476153E-03   7.45776867E-04   5.03834286E-04 
  4.64667668E-02   3.59476424E-02   2.61037643E-02   1.70166066E-02   7.92320563E-03   5.25166891E-03   3.26868080E-03   9.81627913E-04   4.19737838E-04   1.28881876E-04 
  4.53779910E-02   3.44214967E-02   2.46360042E-02   1.59219736E-02   7.09733994E-03   4.44166337E-03   2.57563495E-03   5.82917495E-04   2.00115984E-04   4.56142488E-05 
  5.07835990E-02   4.05061298E-02   3.26266364E-02   2.68851865E-02   1.23176029E-02   6.29084942E-03   3.89506608E-03   1.13655519E-03   6.21740861E-04   3.26412574E-04 
  4.39039620E-02   3.50034284E-02   2.87354733E-02   2.65273271E-02   1.25881648E-02   5.63116263E-03   3.41619045E-03   8.23287557E-04   3.55757034E-04   1.42224232E-04 
  2.72729115E-02   2.14233520E-02   1.55342398E-02   9.97240087E-03   4.29743599E-03   2.68445701E-03   1.55666983E-03   3.50979144E-04   1.29672095E-04   3.97231079E-05 
  5.26582240E-02   4.16754185E-02   3.36041005E-02   3.16551663E-02   2.17655801E-02   7.97564014E-03   4.61071825E-03   7.44566210E-04   2.79056515E-04   9.37304737E-05 
  2.89972900E-02   2.38832843E-02   2.03312518E-02   1.81747846E-02   8.37044820E-03   3.62228424E-03   2.17568052E-03   5.41330009E-04   3.00976852E-04   1.72228109E-04 
  3.21172680E-02   2.53357360E-02   2.03607276E-02   1.61618080E-02   7.55852268E-03   4.02789553E-03   2.50472758E-03   7.27638003E-04   4.03671768E-04   2.26033031E-04 
  5.05245990E-02   4.15835195E-02   3.32662444E-02   2.50632106E-02   1.69865133E-02   1.42143501E-02   1.18259895E-02   7.83437406E-03   5.90550089E-03   3.86930756E-03 
  7.69011413E-02   6.43937778E-02   5.07203677E-02   3.46993089E-02   2.19429226E-02   1.72057856E-02   1.25611243E-02   4.95072277E-03   2.06368532E-03   5.18084270E-04 
  5.18922088E-02   4.05868970E-02   3.01119155E-02   2.02512903E-02   1.00815636E-02   6.89466176E-03   4.53468583E-03   1.50588905E-03   6.57463524E-04   1.80149437E-04 
  5.29819732E-02   4.49902347E-02   3.59935815E-02   2.71652080E-02   1.88822266E-02   1.62695266E-02   1.37554696E-02   9.25823749E-03   6.73489730E-03   4.14682271E-03 
  3.12310263E-02   2.55910297E-02   2.03958952E-02   1.57911398E-02   6.27289848E-03   3.24378769E-03   1.87438923E-03   3.85860613E-04   1.38104236E-04   3.53948959E-05 
  4.13923998E-02   3.48070500E-02   2.79259586E-02   2.04345204E-02   1.26764393E-02   9.91816086E-03   7.42011918E-03   3.29435448E-03   1.70773346E-03   7.72994008E-04 
  3.93479574E-02   3.02510736E-02   2.22967747E-02   1.55452815E-02   6.61358662E-03   3.91656268E-03   2.26386495E-03   5.09706571E-04   1.91593292E-04   5.58373174E-05 
  3.82891519E-02   3.06214048E-02   2.21717417E-02   1.43677129E-02   6.23256196E-03   3.96383183E-03   2.36744361E-03   6.02297842E-04   2.19640639E-04   5.25792741E-05 
  3.37901417E-02   2.59530332E-02   1.96547676E-02   1.54973820E-02   7.34849317E-03   3.85432786E-03   2.30890338E-03   5.71741608E-04   2.56127279E-04   1.01548422E-04 
